timestamp,load,hour_of_day,day_of_week,holiday
2020-04-14 03:00:00,55.123573,3,6,0
2020-04-14 04:00:00,56.36379,4,6,0
2020-04-14 05:00:00,57.943962,5,6,0
2020-04-14 06:00:00,58.31049,6,6,0
2020-04-14 07:00:00,57.398727,7,6,0
2020-04-14 08:00:00,57.39907,8,6,0
2020-04-14 09:00:00,56.490524,9,6,0
2020-04-14 10:00:00,57.11632,10,6,0
2020-04-14 11:00:00,54.175686,11,6,0
2020-04-14 12:00:00,52.804028,12,6,0
2020-04-14 13:00:00,51.38437,13,6,0
2020-04-14 14:00:00,51.100758,14,6,0
2020-04-14 15:00:00,51.25786,15,6,0
2020-04-14 16:00:00,49.77067,16,6,0
2020-04-14 17:00:00,49.326286,17,6,0
2020-04-14 18:00:00,50.37134,18,6,0
2020-04-14 19:00:00,50.378845,19,6,0
2020-04-14 20:00:00,50.424618,20,6,0
2020-04-14 21:00:00,53.07395,21,6,0
2020-04-14 22:00:00,50.762493,22,6,0
2020-04-14 23:00:00,54.851517,23,6,0
2020-04-15 00:00:00,55.72067,0,0,0
2020-04-15 01:00:00,55.15541,1,0,0
2020-04-15 02:00:00,58.936188,2,0,0
2020-04-15 03:00:00,60.080967,3,0,0
2020-04-15 04:00:00,59.642662,4,0,0
2020-04-15 05:00:00,59.612663,5,0,0
2020-04-15 06:00:00,60.139324,6,0,0
2020-04-15 07:00:00,61.97985,7,0,0
2020-04-15 08:00:00,60.739674,8,0,0
2020-04-15 09:00:00,58.514072,9,0,0
2020-04-15 10:00:00,60.09899,10,0,0
2020-04-15 11:00:00,58.492188,11,0,0
2020-04-15 12:00:00,55.16705,12,0,0
2020-04-15 13:00:00,55.44659,13,0,0
2020-04-15 14:00:00,54.07094,14,0,0
2020-04-15 15:00:00,53.229546,15,0,0
2020-04-15 16:00:00,53.111668,16,0,0
2020-04-15 17:00:00,52.465916,17,0,0
2020-04-15 18:00:00,52.857155,18,0,0
2020-04-15 19:00:00,52.045155,19,0,0
2020-04-15 20:00:00,63.01724,20,0,0
2020-04-15 21:00:00,53.544075,21,0,0
2020-04-15 22:00:00,51.936806,22,0,0
2020-04-15 23:00:00,55.81769,23,0,0
2020-04-16 00:00:00,58.694576,0,1,0
2020-04-16 01:00:00,58.119556,1,1,0
2020-04-16 02:00:00,58.73474,2,1,0
2020-04-16 03:00:00,61.638588,3,1,0
2020-04-16 04:00:00,64.45184,4,1,0
2020-04-16 05:00:00,62.11539,5,1,0
2020-04-16 06:00:00,63.249897,6,1,0
2020-04-16 07:00:00,62.206192,7,1,0
2020-04-16 08:00:00,60.96848,8,1,0
2020-04-16 09:00:00,61.02116,9,1,0
2020-04-16 10:00:00,60.041924,10,1,0
2020-04-16 11:00:00,58.95076,11,1,0
2020-04-16 12:00:00,56.88218,12,1,0
2020-04-16 13:00:00,55.440693,13,1,0
2020-04-16 14:00:00,54.118675,14,1,0
2020-04-16 15:00:00,54.47662,15,1,0
2020-04-16 16:00:00,53.771435,16,1,0
2020-04-16 17:00:00,54.242146,17,1,0
2020-04-16 18:00:00,53.987396,18,1,0
2020-04-16 19:00:00,52.42033,19,1,0
2020-04-16 20:00:00,53.156174,20,1,0
2020-04-16 21:00:00,53.834072,21,1,0
2020-04-16 22:00:00,54.223236,22,1,0
2020-04-16 23:00:00,56.214195,23,1,0
2020-04-17 00:00:00,56.530266,0,2,0
2020-04-17 01:00:00,57.529285,1,2,0
2020-04-17 02:00:00,61.21518,2,2,0
2020-04-17 03:00:00,61.42611,3,2,0
2020-04-17 04:00:00,61.425945,4,2,0
2020-04-17 05:00:00,63.19332,5,2,0
2020-04-17 06:00:00,63.390675,6,2,0
2020-04-17 07:00:00,63.948315,7,2,0
2020-04-17 08:00:00,61.6155,8,2,0
2020-04-17 09:00:00,61.332428,9,2,0
2020-04-17 10:00:00,59.700592,10,2,0
2020-04-17 11:00:00,58.23636,11,2,0
2020-04-17 12:00:00,58.423996,12,2,0
2020-04-17 13:00:00,56.5246,13,2,0
2020-04-17 14:00:00,53.799313,14,2,0
2020-04-17 15:00:00,53.74075,15,2,0
2020-04-17 16:00:00,53.438984,16,2,0
2020-04-17 17:00:00,52.078323,17,2,0
2020-04-17 18:00:00,51.928337,18,2,0
2020-04-17 19:00:00,54.361988,19,2,0
2020-04-17 20:00:00,51.663227,20,2,0
2020-04-17 21:00:00,52.58744,21,2,0
2020-04-17 22:00:00,55.594826,22,2,0
2020-04-17 23:00:00,55.38088,23,2,0
2020-04-18 00:00:00,56.31606,0,3,0
2020-04-18 01:00:00,56.422394,1,3,0
2020-04-18 02:00:00,59.076305,2,3,0
2020-04-18 03:00:00,60.226498,3,3,0
2020-04-18 04:00:00,61.50234,4,3,0
2020-04-18 05:00:00,62.069363,5,3,0
2020-04-18 06:00:00,61.18991,6,3,0
2020-04-18 07:00:00,59.930634,7,3,0
2020-04-18 08:00:00,58.782074,8,3,0
2020-04-18 09:00:00,60.54836,9,3,0
2020-04-18 10:00:00,57.35408,10,3,0
2020-04-18 11:00:00,57.77172,11,3,0
2020-04-18 12:00:00,55.93248,12,3,0
2020-04-18 13:00:00,53.558037,13,3,0
2020-04-18 14:00:00,53.88205,14,3,0
2020-04-18 15:00:00,51.297085,15,3,0
2020-04-18 16:00:00,51.710518,16,3,0
2020-04-18 17:00:00,49.60769,17,3,0
2020-04-18 18:00:00,49.25899,18,3,0
2020-04-18 19:00:00,49.52911,19,3,0
2020-04-18 20:00:00,52.08549,20,3,0
2020-04-18 21:00:00,51.11821,21,3,0
2020-04-18 22:00:00,51.62355,22,3,0
2020-04-18 23:00:00,51.167103,23,3,0
2020-04-19 00:00:00,53.242374,0,4,0
2020-04-19 01:00:00,53.872513,1,4,0
2020-04-19 02:00:00,54.20716,2,4,0
2020-04-19 03:00:00,56.32995,3,4,0
2020-04-19 04:00:00,59.81096,4,4,0
2020-04-19 05:00:00,59.42818,5,4,0
2020-04-19 06:00:00,59.368797,6,4,0
2020-04-19 07:00:00,57.659637,7,4,0
2020-04-19 08:00:00,56.923042,8,4,0
2020-04-19 09:00:00,55.00932,9,4,0
2020-04-19 10:00:00,56.420906,10,4,0
2020-04-19 11:00:00,53.94773,11,4,0
2020-04-19 12:00:00,52.68742,12,4,0
2020-04-19 13:00:00,52.2018,13,4,0
2020-04-19 14:00:00,49.168114,14,4,0
2020-04-19 15:00:00,50.171177,15,4,0
2020-04-19 16:00:00,46.715694,16,4,0
2020-04-19 17:00:00,46.220623,17,4,0
2020-04-19 18:00:00,48.539154,18,4,0
2020-04-19 19:00:00,48.00613,19,4,0
2020-04-19 20:00:00,48.33274,20,4,0
2020-04-19 21:00:00,46.949806,21,4,0
2020-04-19 22:00:00,50.67074,22,4,0
2020-04-19 23:00:00,52.423077,23,4,0
2020-04-20 00:00:00,51.97515,0,5,0
2020-04-20 01:00:00,53.157753,1,5,0
2020-04-20 02:00:00,56.55066,2,5,0
2020-04-20 03:00:00,55.028336,3,5,0
2020-04-20 04:00:00,54.485935,4,5,0
2020-04-20 05:00:00,57.625957,5,5,0
2020-04-20 06:00:00,56.487553,6,5,0
2020-04-20 07:00:00,57.850143,7,5,0
2020-04-20 08:00:00,55.93655,8,5,0
2020-04-20 09:00:00,55.569653,9,5,0
2020-04-20 10:00:00,54.39172,10,5,0
2020-04-20 11:00:00,52.916374,11,5,0
2020-04-20 12:00:00,52.421284,12,5,0
2020-04-20 13:00:00,52.534534,13,5,0
2020-04-20 14:00:00,48.900986,14,5,0
2020-04-20 15:00:00,49.315125,15,5,0
2020-04-20 16:00:00,47.58756,16,5,0
2020-04-20 17:00:00,47.580887,17,5,0
2020-04-20 18:00:00,48.433754,18,5,0
2020-04-20 19:00:00,47.840046,19,5,0
2020-04-20 20:00:00,49.976364,20,5,0
2020-04-20 21:00:00,47.727024,21,5,0
2020-04-20 22:00:00,48.548218,22,5,0
2020-04-20 23:00:00,51.297176,23,5,0
2020-04-21 00:00:00,53.191166,0,6,0
2020-04-21 01:00:00,55.35215,1,6,0
2020-04-21 02:00:00,54.922817,2,6,0
2020-04-21 03:00:00,56.658825,3,6,0
2020-04-21 04:00:00,56.634033,4,6,0
2020-04-21 05:00:00,59.12019,5,6,0
2020-04-21 06:00:00,59.367443,6,6,0
2020-04-21 07:00:00,58.622204,7,6,0
2020-04-21 08:00:00,57.86457,8,6,0
2020-04-21 09:00:00,57.20114,9,6,0
2020-04-21 10:00:00,55.28971,10,6,0
2020-04-21 11:00:00,53.62005,11,6,0
2020-04-21 12:00:00,54.839905,12,6,0
2020-04-21 13:00:00,53.271046,13,6,0
2020-04-21 14:00:00,52.055557,14,6,0
2020-04-21 15:00:00,50.119083,15,6,0
2020-04-21 16:00:00,48.96668,16,6,0
2020-04-21 17:00:00,50.48981,17,6,0
2020-04-21 18:00:00,49.925198,18,6,0
2020-04-21 19:00:00,49.683903,19,6,0
2020-04-21 20:00:00,51.747963,20,6,0
2020-04-21 21:00:00,53.10543,21,6,0
2020-04-21 22:00:00,54.21699,22,6,0
2020-04-21 23:00:00,53.45016,23,6,0
2020-04-22 00:00:00,55.883015,0,0,0
2020-04-22 01:00:00,57.65714,1,0,0
2020-04-22 02:00:00,56.647285,2,0,0
2020-04-22 03:00:00,61.78895,3,0,0
2020-04-22 04:00:00,59.549194,4,0,0
2020-04-22 05:00:00,61.596634,5,0,0
2020-04-22 06:00:00,61.725372,6,0,0
2020-04-22 07:00:00,62.167927,7,0,0
2020-04-22 08:00:00,60.42819,8,0,0
2020-04-22 09:00:00,58.969894,9,0,0
2020-04-22 10:00:00,58.999084,10,0,0
2020-04-22 11:00:00,58.071053,11,0,0
2020-04-22 12:00:00,55.56497,12,0,0
2020-04-22 13:00:00,56.78009,13,0,0
2020-04-22 14:00:00,52.284195,14,0,0
2020-04-22 15:00:00,54.04091,15,0,0
2020-04-22 16:00:00,53.879436,16,0,0
2020-04-22 17:00:00,51.808674,17,0,0
2020-04-22 18:00:00,50.59647,18,0,0
2020-04-22 19:00:00,52.378773,19,0,0
2020-04-22 20:00:00,52.935673,20,0,0
2020-04-22 21:00:00,53.55827,21,0,0
2020-04-22 22:00:00,53.88097,22,0,0
2020-04-22 23:00:00,59.304604,23,0,0
2020-04-23 00:00:00,57.62605,0,1,0
2020-04-23 01:00:00,58.51612,1,1,0
2020-04-23 02:00:00,59.828472,2,1,0
2020-04-23 03:00:00,62.026455,3,1,0
2020-04-23 04:00:00,62.428368,4,1,0
2020-04-23 05:00:00,61.52016,5,1,0
2020-04-23 06:00:00,62.62567,6,1,0
2020-04-23 07:00:00,63.383614,7,1,0
2020-04-23 08:00:00,62.065613,8,1,0
2020-04-23 09:00:00,62.601566,9,1,0
2020-04-23 10:00:00,61.123962,10,1,0
2020-04-23 11:00:00,60.58414,11,1,0
2020-04-23 12:00:00,59.135925,12,1,0
2020-04-23 13:00:00,57.543964,13,1,0
2020-04-23 14:00:00,57.472702,14,1,0
2020-04-23 15:00:00,53.47908,15,1,0
2020-04-23 16:00:00,52.532784,16,1,0
2020-04-23 17:00:00,52.764214,17,1,0
2020-04-23 18:00:00,53.069855,18,1,0
2020-04-23 19:00:00,53.386044,19,1,0
2020-04-23 20:00:00,52.267456,20,1,0
2020-04-23 21:00:00,56.22286,21,1,0
2020-04-23 22:00:00,55.900337,22,1,0
2020-04-23 23:00:00,57.273518,23,1,0
2020-04-24 00:00:00,57.224136,0,2,0
2020-04-24 01:00:00,59.36017,1,2,0
2020-04-24 02:00:00,60.383335,2,2,0
2020-04-24 03:00:00,62.067493,3,2,0
2020-04-24 04:00:00,63.637283,4,2,0
2020-04-24 05:00:00,63.087315,5,2,0
2020-04-24 06:00:00,62.350964,6,2,0
2020-04-24 07:00:00,63.253254,7,2,0
2020-04-24 08:00:00,62.509842,8,2,0
2020-04-24 09:00:00,60.63063,9,2,0
2020-04-24 10:00:00,60.417446,10,2,0
2020-04-24 11:00:00,57.40126,11,2,0
2020-04-24 12:00:00,57.81253,12,2,0
2020-04-24 13:00:00,53.504044,13,2,0
2020-04-24 14:00:00,54.710503,14,2,0
2020-04-24 15:00:00,54.821674,15,2,0
2020-04-24 16:00:00,52.604713,16,2,0
2020-04-24 17:00:00,52.76493,17,2,0
2020-04-24 18:00:00,52.550713,18,2,0
2020-04-24 19:00:00,52.177143,19,2,0
2020-04-24 20:00:00,51.591694,20,2,0
2020-04-24 21:00:00,52.287254,21,2,0
2020-04-24 22:00:00,53.64335,22,2,0
2020-04-24 23:00:00,55.979774,23,2,0
2020-04-25 00:00:00,57.75953,0,3,0
2020-04-25 01:00:00,56.963055,1,3,0
2020-04-25 02:00:00,58.403713,2,3,0
2020-04-25 03:00:00,59.62333,3,3,0
2020-04-25 04:00:00,62.104733,4,3,0
2020-04-25 05:00:00,60.460484,5,3,0
2020-04-25 06:00:00,62.170437,6,3,0
2020-04-25 07:00:00,60.482258,7,3,0
2020-04-25 08:00:00,59.937126,8,3,0
2020-04-25 09:00:00,58.837257,9,3,0
2020-04-25 10:00:00,58.034904,10,3,0
2020-04-25 11:00:00,55.810562,11,3,0
2020-04-25 12:00:00,55.372414,12,3,0
2020-04-25 13:00:00,53.138435,13,3,0
2020-04-25 14:00:00,52.70987,14,3,0
2020-04-25 15:00:00,49.72635,15,3,0
2020-04-25 16:00:00,50.059673,16,3,0
2020-04-25 17:00:00,49.809467,17,3,0
2020-04-25 18:00:00,49.3472,18,3,0
2020-04-25 19:00:00,48.03017,19,3,0
2020-04-25 20:00:00,50.44742,20,3,0
2020-04-25 21:00:00,49.441135,21,3,0
2020-04-25 22:00:00,53.951275,22,3,0
2020-04-25 23:00:00,54.348526,23,3,0
2020-04-26 00:00:00,56.048588,0,4,0
2020-04-26 01:00:00,55.39483,1,4,0
2020-04-26 02:00:00,54.58071,2,4,0
2020-04-26 03:00:00,59.285225,3,4,0
2020-04-26 04:00:00,58.381927,4,4,0
2020-04-26 05:00:00,60.406845,5,4,0
2020-04-26 06:00:00,59.9249,6,4,0
2020-04-26 07:00:00,58.788418,7,4,0
2020-04-26 08:00:00,56.82552,8,4,0
2020-04-26 09:00:00,56.084732,9,4,0
2020-04-26 10:00:00,55.637337,10,4,0
2020-04-26 11:00:00,54.653046,11,4,0
2020-04-26 12:00:00,53.093033,12,4,0
2020-04-26 13:00:00,52.157257,13,4,0
2020-04-26 14:00:00,52.05397,14,4,0
2020-04-26 15:00:00,51.352123,15,4,0
2020-04-26 16:00:00,47.01046,16,4,0
2020-04-26 17:00:00,48.592514,17,4,0
2020-04-26 18:00:00,48.87737,18,4,0
2020-04-26 19:00:00,48.16775,19,4,0
2020-04-26 20:00:00,49.004936,20,4,0
2020-04-26 21:00:00,48.568455,21,4,0
2020-04-26 22:00:00,50.335938,22,4,0
2020-04-26 23:00:00,51.27984,23,4,0
2020-04-27 00:00:00,51.989685,0,5,0
2020-04-27 01:00:00,53.467396,1,5,0
2020-04-27 02:00:00,55.583946,2,5,0
2020-04-27 03:00:00,55.84109,3,5,0
2020-04-27 04:00:00,56.897675,4,5,0
2020-04-27 05:00:00,57.247967,5,5,0
2020-04-27 06:00:00,57.168,6,5,0
2020-04-27 07:00:00,56.354908,7,5,0
2020-04-27 08:00:00,55.699726,8,5,0
2020-04-27 09:00:00,56.356544,9,5,0
2020-04-27 10:00:00,54.762424,10,5,0
2020-04-27 11:00:00,52.745174,11,5,0
2020-04-27 12:00:00,52.147667,12,5,0
2020-04-27 13:00:00,51.85447,13,5,0
2020-04-27 14:00:00,50.787434,14,5,0
2020-04-27 15:00:00,47.624992,15,5,0
2020-04-27 16:00:00,49.075657,16,5,0
2020-04-27 17:00:00,46.19374,17,5,0
2020-04-27 18:00:00,47.33921,18,5,0
2020-04-27 19:00:00,49.03493,19,5,0
2020-04-27 20:00:00,47.658375,20,5,0
2020-04-27 21:00:00,50.49233,21,5,0
2020-04-27 22:00:00,50.80452,22,5,0
2020-04-27 23:00:00,53.839054,23,5,0
2020-04-28 00:00:00,54.912636,0,6,0
2020-04-28 01:00:00,55.068905,1,6,0
2020-04-28 02:00:00,55.730698,2,6,0
2020-04-28 03:00:00,58.375664,3,6,0
2020-04-28 04:00:00,58.331814,4,6,0
2020-04-28 05:00:00,59.31738,5,6,0
2020-04-28 06:00:00,59.324272,6,6,0
2020-04-28 07:00:00,59.01157,7,6,0
2020-04-28 08:00:00,57.23308,8,6,0
2020-04-28 09:00:00,58.54392,9,6,0
2020-04-28 10:00:00,56.076775,10,6,0
2020-04-28 11:00:00,57.021606,11,6,0
2020-04-28 12:00:00,53.85718,12,6,0
2020-04-28 13:00:00,53.325806,13,6,0
2020-04-28 14:00:00,53.635918,14,6,0
2020-04-28 15:00:00,51.58888,15,6,0
2020-04-28 16:00:00,49.658005,16,6,0
2020-04-28 17:00:00,51.077427,17,6,0
2020-04-28 18:00:00,49.972935,18,6,0
2020-04-28 19:00:00,51.050964,19,6,0
2020-04-28 20:00:00,50.503643,20,6,0
2020-04-28 21:00:00,52.130634,21,6,0
2020-04-28 22:00:00,54.54652,22,6,0
2020-04-28 23:00:00,54.301205,23,6,0
2020-04-29 00:00:00,57.970818,0,0,0
2020-04-29 01:00:00,58.438618,1,0,0
2020-04-29 02:00:00,59.058495,2,0,0
2020-04-29 03:00:00,59.69556,3,0,0
2020-04-29 04:00:00,59.943134,4,0,0
2020-04-29 05:00:00,61.792374,5,0,0
2020-04-29 06:00:00,61.428555,6,0,0
2020-04-29 07:00:00,61.681183,7,0,0
2020-04-29 08:00:00,62.133186,8,0,0
2020-04-29 09:00:00,59.829002,9,0,0
2020-04-29 10:00:00,59.9081,10,0,0
2020-04-29 11:00:00,56.208443,11,0,0
2020-04-29 12:00:00,58.31887,12,0,0
2020-04-29 13:00:00,54.575665,13,0,0
2020-04-29 14:00:00,54.64741,14,0,0
2020-04-29 15:00:00,54.130817,15,0,0
2020-04-29 16:00:00,53.47353,16,0,0
2020-04-29 17:00:00,53.149452,17,0,0
2020-04-29 18:00:00,53.149895,18,0,0
2020-04-29 19:00:00,54.950626,19,0,0
2020-04-29 20:00:00,54.802017,20,0,0
2020-04-29 21:00:00,55.025536,21,0,0
2020-04-29 22:00:00,53.587288,22,0,0
2020-04-29 23:00:00,56.2063,23,0,0
2020-04-30 00:00:00,59.737423,0,1,0
2020-04-30 01:00:00,57.362457,1,1,0
2020-04-30 02:00:00,60.226814,2,1,0
2020-04-30 03:00:00,61.148067,3,1,0
2020-04-30 04:00:00,64.78937,4,1,0
2020-04-30 05:00:00,62.727486,5,1,0
2020-04-30 06:00:00,63.56278,6,1,0
2020-04-30 07:00:00,62.676807,7,1,0
2020-04-30 08:00:00,61.318768,8,1,0
2020-04-30 09:00:00,62.179585,9,1,0
2020-04-30 10:00:00,60.350178,10,1,0
2020-04-30 11:00:00,58.986973,11,1,0
2020-04-30 12:00:00,58.525715,12,1,0
2020-04-30 13:00:00,56.681583,13,1,0
2020-04-30 14:00:00,55.84864,14,1,0
2020-04-30 15:00:00,54.240795,15,1,0
2020-04-30 16:00:00,54.079025,16,1,0
2020-04-30 17:00:00,54.104225,17,1,0
2020-04-30 18:00:00,53.36106,18,1,0
2020-04-30 19:00:00,54.800877,19,1,0
2020-04-30 20:00:00,54.213943,20,1,0
2020-04-30 21:00:00,56.34871,21,1,0
2020-04-30 22:00:00,56.462234,22,1,0
2020-04-30 23:00:00,56.62541,23,1,0
2020-05-01 00:00:00,59.991875,0,2,0
2020-05-01 01:00:00,60.190014,1,2,0
2020-05-01 02:00:00,62.629482,2,2,0
2020-05-01 03:00:00,63.713753,3,2,0
2020-05-01 04:00:00,62.402306,4,2,0
2020-05-01 05:00:00,64.04872,5,2,0
2020-05-01 06:00:00,62.848724,6,2,0
2020-05-01 07:00:00,62.73353,7,2,0
2020-05-01 08:00:00,61.92467,8,2,0
2020-05-01 09:00:00,63.72498,9,2,0
2020-05-01 10:00:00,62.323063,10,2,0
2020-05-01 11:00:00,61.02598,11,2,0
2020-05-01 12:00:00,56.910835,12,2,0
2020-05-01 13:00:00,57.426743,13,2,0
2020-05-01 14:00:00,55.18705,14,2,0
2020-05-01 15:00:00,53.800385,15,2,0
2020-05-01 16:00:00,53.435715,16,2,0
2020-05-01 17:00:00,53.2056,17,2,0
2020-05-01 18:00:00,52.846394,18,2,0
2020-05-01 19:00:00,51.772266,19,2,0
2020-05-01 20:00:00,52.91056,20,2,0
2020-05-01 21:00:00,54.661022,21,2,0
2020-05-01 22:00:00,56.379196,22,2,0
2020-05-01 23:00:00,56.511677,23,2,0
2020-05-02 00:00:00,56.672565,0,3,0
2020-05-02 01:00:00,60.20438,1,3,0
2020-05-02 02:00:00,60.367287,2,3,0
2020-05-02 03:00:00,60.174297,3,3,0
2020-05-02 04:00:00,59.766663,4,3,0
2020-05-02 05:00:00,59.535847,5,3,0
2020-05-02 06:00:00,63.21271,6,3,0
2020-05-02 07:00:00,62.244118,7,3,0
2020-05-02 08:00:00,60.366493,8,3,0
2020-05-02 09:00:00,60.13594,9,3,0
2020-05-02 10:00:00,57.533813,10,3,0
2020-05-02 11:00:00,58.440002,11,3,0
2020-05-02 12:00:00,54.998596,12,3,0
2020-05-02 13:00:00,53.523144,13,3,0
2020-05-02 14:00:00,54.447243,14,3,0
2020-05-02 15:00:00,51.21462,15,3,0
2020-05-02 16:00:00,51.064335,16,3,0
2020-05-02 17:00:00,51.656563,17,3,0
2020-05-02 18:00:00,50.454582,18,3,0
2020-05-02 19:00:00,51.502544,19,3,0
2020-05-02 20:00:00,49.626884,20,3,0
2020-05-02 21:00:00,51.312572,21,3,0
2020-05-02 22:00:00,53.138306,22,3,0
2020-05-02 23:00:00,53.75084,23,3,0
2020-05-03 00:00:00,54.730686,0,4,0
2020-05-03 01:00:00,55.461544,1,4,0
2020-05-03 02:00:00,56.669712,2,4,0
2020-05-03 03:00:00,57.417496,3,4,0
2020-05-03 04:00:00,59.227818,4,4,0
2020-05-03 05:00:00,57.84684,5,4,0
2020-05-03 06:00:00,59.003857,6,4,0
2020-05-03 07:00:00,59.215553,7,4,0
2020-05-03 08:00:00,58.005844,8,4,0
2020-05-03 09:00:00,58.04363,9,4,0
2020-05-03 10:00:00,55.58439,10,4,0
2020-05-03 11:00:00,55.86244,11,4,0
2020-05-03 12:00:00,54.95609,12,4,0
2020-05-03 13:00:00,51.62275,13,4,0
2020-05-03 14:00:00,50.327328,14,4,0
2020-05-03 15:00:00,48.317886,15,4,0
2020-05-03 16:00:00,49.289997,16,4,0
2020-05-03 17:00:00,50.58692,17,4,0
2020-05-03 18:00:00,47.92222,18,4,0
2020-05-03 19:00:00,48.3166,19,4,0
2020-05-03 20:00:00,47.023815,20,4,0
2020-05-03 21:00:00,48.85883,21,4,0
2020-05-03 22:00:00,51.48354,22,4,0
2020-05-03 23:00:00,52.86308,23,4,0
2020-05-04 00:00:00,53.94592,0,5,0
2020-05-04 01:00:00,55.5473,1,5,0
2020-05-04 02:00:00,55.2585,2,5,0
2020-05-04 03:00:00,56.083084,3,5,0
2020-05-04 04:00:00,59.211708,4,5,0
2020-05-04 05:00:00,57.025997,5,5,0
2020-05-04 06:00:00,57.886013,6,5,0
2020-05-04 07:00:00,57.711178,7,5,0
2020-05-04 08:00:00,56.92518,8,5,0
2020-05-04 09:00:00,56.305862,9,5,0
2020-05-04 10:00:00,55.293964,10,5,0
2020-05-04 11:00:00,54.61415,11,5,0
2020-05-04 12:00:00,52.8962,12,5,0
2020-05-04 13:00:00,52.879852,13,5,0
2020-05-04 14:00:00,50.34498,14,5,0
2020-05-04 15:00:00,49.47022,15,5,0
2020-05-04 16:00:00,49.11855,16,5,0
2020-05-04 17:00:00,46.879875,17,5,0
2020-05-04 18:00:00,47.606182,18,5,0
2020-05-04 19:00:00,49.212395,19,5,0
2020-05-04 20:00:00,49.422825,20,5,0
2020-05-04 21:00:00,50.009068,21,5,0
2020-05-04 22:00:00,51.43672,22,5,0
2020-05-04 23:00:00,51.173454,23,5,0
2020-05-05 00:00:00,53.863445,0,6,0
2020-05-05 01:00:00,54.39901,1,6,0
2020-05-05 02:00:00,56.71498,2,6,0
2020-05-05 03:00:00,59.07045,3,6,0
2020-05-05 04:00:00,57.056805,4,6,0
2020-05-05 05:00:00,60.464947,5,6,0
2020-05-05 06:00:00,58.528152,6,6,0
2020-05-05 07:00:00,59.589966,7,6,0
2020-05-05 08:00:00,57.690933,8,6,0
2020-05-05 09:00:00,57.63929,9,6,0
2020-05-05 10:00:00,55.880722,10,6,0
2020-05-05 11:00:00,57.182743,11,6,0
2020-05-05 12:00:00,56.784164,12,6,0
2020-05-05 13:00:00,52.98543,13,6,0
2020-05-05 14:00:00,52.102562,14,6,0
2020-05-05 15:00:00,52.726746,15,6,0
2020-05-05 16:00:00,50.029243,16,6,0
2020-05-05 17:00:00,49.140514,17,6,0
2020-05-05 18:00:00,51.079063,18,6,0
2020-05-05 19:00:00,50.673946,19,6,0
2020-05-05 20:00:00,52.575047,20,6,0
2020-05-05 21:00:00,52.1815,21,6,0
2020-05-05 22:00:00,51.5954,22,6,0
2020-05-05 23:00:00,56.608852,23,6,0
2020-05-06 00:00:00,55.694263,0,0,0
2020-05-06 01:00:00,58.09654,1,0,0
2020-05-06 02:00:00,58.83766,2,0,0
2020-05-06 03:00:00,58.660095,3,0,0
2020-05-06 04:00:00,59.02717,4,0,0
2020-05-06 05:00:00,62.670662,5,0,0
2020-05-06 06:00:00,62.319992,6,0,0
2020-05-06 07:00:00,63.530212,7,0,0
2020-05-06 08:00:00,61.458286,8,0,0
2020-05-06 09:00:00,60.780384,9,0,0
2020-05-06 10:00:00,59.272717,10,0,0
2020-05-06 11:00:00,56.961205,11,0,0
2020-05-06 12:00:00,58.105995,12,0,0
2020-05-06 13:00:00,55.966663,13,0,0
2020-05-06 14:00:00,55.10804,14,0,0
2020-05-06 15:00:00,54.288082,15,0,0
2020-05-06 16:00:00,54.737194,16,0,0
2020-05-06 17:00:00,52.877712,17,0,0
2020-05-06 18:00:00,52.2882,18,0,0
2020-05-06 19:00:00,53.217087,19,0,0
2020-05-06 20:00:00,55.697266,20,0,0
2020-05-06 21:00:00,54.98454,21,0,0
2020-05-06 22:00:00,55.91971,22,0,0
2020-05-06 23:00:00,56.773167,23,0,0
2020-05-07 00:00:00,58.142597,0,1,0
2020-05-07 01:00:00,58.753777,1,1,0
2020-05-07 02:00:00,60.53648,2,1,0
2020-05-07 03:00:00,62.967285,3,1,0
2020-05-07 04:00:00,61.808556,4,1,0
2020-05-07 05:00:00,63.395615,5,1,0
2020-05-07 06:00:00,62.61994,6,1,0
2020-05-07 07:00:00,62.819717,7,1,0
2020-05-07 08:00:00,62.78878,8,1,0
2020-05-07 09:00:00,62.476265,9,1,0
2020-05-07 10:00:00,61.372402,10,1,0
2020-05-07 11:00:00,61.683735,11,1,0
2020-05-07 12:00:00,60.296013,12,1,0
2020-05-07 13:00:00,57.559128,13,1,0
2020-05-07 14:00:00,56.39885,14,1,0
2020-05-07 15:00:00,54.81082,15,1,0
2020-05-07 16:00:00,56.42449,16,1,0
2020-05-07 17:00:00,55.473335,17,1,0
2020-05-07 18:00:00,53.144363,18,1,0
2020-05-07 19:00:00,54.210873,19,1,0
2020-05-07 20:00:00,56.141678,20,1,0
2020-05-07 21:00:00,55.20375,21,1,0
2020-05-07 22:00:00,56.153664,22,1,0
2020-05-07 23:00:00,58.793564,23,1,0
2020-05-08 00:00:00,58.483883,0,2,0
2020-05-08 01:00:00,62.521484,1,2,0
2020-05-08 02:00:00,61.877045,2,2,0
2020-05-08 03:00:00,62.080975,3,2,0
2020-05-08 04:00:00,60.50527,4,2,0
2020-05-08 05:00:00,64.55253,5,2,0
2020-05-08 06:00:00,62.51374,6,2,0
2020-05-08 07:00:00,64.010445,7,2,0
2020-05-08 08:00:00,63.44389,8,2,0
